OwnerId,Name,Active__c,Archetype__c,Cohort_Suitability_Prior__c,Default_Bucketing_Strategy__c,Default_Windows__c,Description__c,Dictionary_Version__c,Direction_Hypothesis__c,Evidence_Basis__c,Explainability_Prior__c,Feature_Type__c,Formula_Template__c,Historical_Prior_Score__c,Measurement_Concept_Key__c,Predictive_Prior__c,Primary_Theme_Key__c,Required_Ingredient_Roles__c,Target_Feature_Class__c,Template_Key__c
005As00000NsovwIAB,# employees,True,DIRECT,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Accounts.csv; Reporting Label=# employees; Legacy Feature=NUMBER_OF_EMPLOYEES; Legacy Driver Context=Final implementation matches scope sold; Legacy Ingredients=NUMBER_OF_EMPLOYEES; Operation=Direct from the dataset; Signal=No Signal; Resolved Current Fields=NumberOfEmployees; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,NUMBER_OF_EMPLOYEES of each Account Id,0.45,,0.5,,salesforce:Account:NumberOfEmployees,DIRECT_EXPERIENCE,HIST_SFDC_C0301A7EF44D54ABEF9D
005As00000NsovwIAB,# support tickets in last twelve months,True,BREADTH,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=# support tickets in last twelve months; Legacy Feature=total_cases_twelve_month; Legacy Driver Context=Effectiveness of resolution provided; Legacy Ingredients=Case Number; Operation=nunique; Signal=Signal; Resolved Current Fields=Source_Case_Number__c; Derived Dependencies=.,0.7,HISTORICAL_RECIPE_PRIOR,Total number of Case Number in last twelve months for each Account Id,0.75,,0.65,,salesforce:Case:Source_Case_Number__c,DIRECT_EXPERIENCE,HIST_SFDC_C08770EDF7DFD794ED78
005As00000NsovwIAB,DNB SIC4 cohort,True,COHORT_DIMENSION,0.9,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Accounts.csv; Reporting Label=DNB SIC4 cohort; Legacy Feature=ltr_dnb_sic4_code1; Legacy Driver Context=Solution sold matches your needs; Legacy Ingredients=DNB_SIC4_CODE1; Operation=Cohort; Signal=No Signal; Resolved Current Fields=DNB_SIC4_Description__c; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,Historical operation=Cohort; current ingredients=DNB_SIC4_Description__c,0.45,,0.5,,salesforce:Account:DNB_SIC4_Description__c,PROFILE,HIST_SFDC_C0E04FF24503C4E4DE78
005As00000NsovwIAB,super_user_ratio,True,DIRECT,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Accounts.csv; Reporting Label=super_user_ratio; Legacy Feature=super_user_ratio; Legacy Driver Context=Community; Legacy Ingredients=SUPER_USER RATIO; Operation=Direct from the dataset; Signal=Signal; Resolved Current Fields=Super_User_Ratio__c; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,Super User Ratio For Each Account ID,0.75,,0.65,,salesforce:Account:Super_User_Ratio__c,DIRECT_EXPERIENCE,HIST_SFDC_C166D1901F1A46D61F01
005As00000NsovwIAB,# products,True,DIRECT,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Accounts.csv; Reporting Label=# products; Legacy Feature=PRODUCT_FAMILY_NUMBER; Legacy Driver Context=Solution sold matches your needs; Legacy Ingredients=PRODUCT_FAMILY_NUMBER; Operation=Direct from the dataset; Signal=No Signal; Resolved Current Fields=Product_Family_Number__c; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,PRODUCT_FAMILY_NUMBER for each Account Id,0.45,PRODUCT_FUNCTIONALITY,0.5,PRODUCT_SERVICE,salesforce:Account:Product_Family_Number__c,DIRECT_EXPERIENCE,HIST_SFDC_C1F7AAB32D3B9B623024
005As00000NsovwIAB,Account complexity flag,True,EVENT_FLAG,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Accounts.csv; Reporting Label=Account complexity flag; Legacy Feature=complexity flag; Legacy Driver Context=Final implementation matches scope sold; Legacy Ingredients=['ACV','CS EXPERIENCE']; Operation=flag; Signal=Signal; Resolved Current Fields=CS_Experience__c;Source_ACV__c; Derived Dependencies=.",0.7,HISTORICAL_RECIPE_PRIOR,"Flag = 1, if Accounts in Territory and Managed CS Segment with >200000 ACV",0.75,VALUE_COMMERCIAL_GROWTH,0.65,VALUE,salesforce:Account:CS_Experience__c;salesforce:Account:Source_ACV__c,DIRECT_EXPERIENCE,HIST_SFDC_C4E2515341C7BC5E7891
005As00000NsovwIAB,% tickets By Type - Third Party,True,RATE,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=% tickets By Type - Third Party; Legacy Feature=Third Party; Legacy Driver Context=Effectiveness of resolution provided; Legacy Ingredients=['Root_Cause', 'Case Number']; Operation=Percentage; Signal=Signal; Resolved Current Fields=Source_Case_Number__c;Source_Root_Cause__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,(# of Case Numbers in the Root_Cause type - Third Party/ total # of Case Numbers ) for each Account Id,0.75,PRODUCT_QUALITY,0.65,PRODUCT_SERVICE,salesforce:Case:Source_Case_Number__c;salesforce:Case:Source_Root_Cause__c,DIRECT_EXPERIENCE,HIST_SFDC_C5E1AD96EA1FFCFFDAA0
005As00000NsovwIAB,tickets to prod ratio,True,RATE,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=tickets to prod ratio; Legacy Feature=case_prod; Legacy Driver Context=Effectiveness of resolution provided; Legacy Ingredients=['Case Number','PRODUCT_FAMILY']; Operation=Percentage; Signal=Signal; Resolved Current Fields=Product_Line__c;Source_Case_Number__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,(Total number of support cases / # of unique values of PRODUCT_FAMILY) for each Account Id,0.75,PRODUCT_FUNCTIONALITY,0.65,PRODUCT_SERVICE,salesforce:Case:Product_Line__c;salesforce:Case:Source_Case_Number__c,DIRECT_EXPERIENCE,HIST_SFDC_C619AD50AAE18B000E33
005As00000NsovwIAB,"# tickets -bin(40,50)",True,BAND,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=# tickets -bin(40,50); Legacy Feature=casesbybins_40_50; Legacy Driver Context=Resolution Time; Legacy Ingredients=['TTR','Case Number']; Operation=Bin; Signal=No Signal; Resolved Current Fields=Source_Case_Number__c;Time_to_Resolution_Days__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,"Number of cases in TTR bin [40,50]",0.45,TIME_DURATION,0.5,TIME,salesforce:Case:Source_Case_Number__c;salesforce:Case:Time_to_Resolution_Days__c,DIRECT_EXPERIENCE,HIST_SFDC_C6B8D56DA9A0E411FB72
005As00000NsovwIAB,# tickets -bin(>90),True,BAND,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=# tickets -bin(>90); Legacy Feature=casesbybins_90_300; Legacy Driver Context=Resolution Time; Legacy Ingredients=['TTR','Case Number']; Operation=Bin; Signal=No Signal; Resolved Current Fields=Source_Case_Number__c;Time_to_Resolution_Days__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,Number of cases in TTR bin [90>],0.45,TIME_DURATION,0.5,TIME,salesforce:Case:Source_Case_Number__c;salesforce:Case:Time_to_Resolution_Days__c,DIRECT_EXPERIENCE,HIST_SFDC_C840E62F6C1F5F4B33DA
005As00000NsovwIAB,Days Since Last LogIn,True,DELTA,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Accounts.csv; Reporting Label=Days Since Last LogIn; Legacy Feature=days_since_last_login; Legacy Driver Context=Community; Legacy Ingredients=LAST LOGIN; Operation=Difference; Signal=Signal; Resolved Current Fields=Last_Login_Date__c; Derived Dependencies=.,0.7,HISTORICAL_RECIPE_PRIOR,Day difference between Current date and Last Log-in Date,0.75,TIME_RECENCY,0.65,TIME,salesforce:Account:Last_Login_Date__c,DIRECT_EXPERIENCE,HIST_SFDC_C856BEF68B56EC33A6B4
005As00000NsovwIAB,% escalations,True,RATE,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=% escalations; Legacy Feature=escal; Legacy Driver Context=Effectiveness of resolution provided; Legacy Ingredients=['escalations', 'Case Number']; Operation=Percentage; Signal=Signal; Resolved Current Fields=IsEscalated;Source_Case_Number__c; Derived Dependencies=. || Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=% escalations; Legacy Feature=escal; Legacy Driver Context=On time project completion; Legacy Ingredients=['escalations', 'Case Number']; Operation=Percentage; Signal=Signal; Resolved Current Fields=IsEscalated;Source_Case_Number__c; Derived Dependencies=. || Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=% escalations; Legacy Feature=escal; Legacy Driver Context=Product capabilities; Legacy Ingredients=['escalations', 'Case Number']; Operation=Percentage; Signal=Signal; Resolved Current Fields=IsEscalated;Source_Case_Number__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,(# of Case Numbers in the escalations type - escal / total # of Case Numbers ) for each Account Id,0.75,PROCESS_ESCALATION,0.65,PROCESS,salesforce:Case:IsEscalated;salesforce:Case:Source_Case_Number__c,DIRECT_EXPERIENCE,HIST_SFDC_CE54E85632A88D9A956F
005As00000NsovwIAB,"# tickets -bin(10,20)",True,BAND,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=# tickets -bin(10,20); Legacy Feature=casesbybins_10_20; Legacy Driver Context=Resolution Time; Legacy Ingredients=['TTR','Case Number']; Operation=Bin; Signal=No Signal; Resolved Current Fields=Source_Case_Number__c;Time_to_Resolution_Days__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,"Number of cases in TTR bin [10,20]",0.45,TIME_DURATION,0.5,TIME,salesforce:Case:Source_Case_Number__c;salesforce:Case:Time_to_Resolution_Days__c,DIRECT_EXPERIENCE,HIST_SFDC_CE7D0902597F000BDB35
005As00000NsovwIAB,% tickets By Type - Licencing,True,RATE,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=% tickets By Type - Licencing; Legacy Feature=Licensing; Legacy Driver Context=Effectiveness of resolution provided; Legacy Ingredients=['Root_Cause', 'Case Number']; Operation=Percentage; Signal=Signal; Resolved Current Fields=Source_Case_Number__c;Source_Root_Cause__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,(# of Case Numbers in the Root_Cause type - Licencing/ total # of Case Numbers ) for each Account Id,0.75,PRODUCT_QUALITY,0.65,PRODUCT_SERVICE,salesforce:Case:Source_Case_Number__c;salesforce:Case:Source_Root_Cause__c,DIRECT_EXPERIENCE,HIST_SFDC_CF96BE0D59CF82951D9D
005As00000NsovwIAB,violation cohort,True,COHORT_DIMENSION,0.9,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=violation cohort; Legacy Feature=slt_violation_ltr; Legacy Driver Context=Effectiveness of resolution provided; Legacy Ingredients=SLT Violation; Operation=Cohort; Signal=No Signal; Resolved Current Fields=SLA_Violation__c; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,Historical operation=Cohort; current ingredients=SLA_Violation__c,0.45,PROCESS_COMPLIANCE,0.5,PROCESS,salesforce:Case:SLA_Violation__c,PROFILE,HIST_SFDC_D03CEACDD7845AAB2BA4
005As00000NsovwIAB,emp to acv ratio,True,RATE,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Accounts.csv; Reporting Label=emp to acv ratio; Legacy Feature=emp_acv; Legacy Driver Context=Final implementation matches scope sold; Legacy Ingredients=['ACV','NUMBER_OF_EMPLOYEES""]; Operation=Percentage; Signal=No Signal; Resolved Current Fields=NumberOfEmployees;Source_ACV__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,(ACV / NUMBER_OF_EMPLOYEES) for each Account Id,0.45,VALUE_COMMERCIAL_GROWTH,0.5,VALUE,salesforce:Account:NumberOfEmployees;salesforce:Account:Source_ACV__c,DIRECT_EXPERIENCE,HIST_SFDC_D0C13531046AF2815911
005As00000NsovwIAB,# won opportunities (forecast),True,COUNT,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Opportunities.csv; Reporting Label=# won opportunities (forecast); Legacy Feature=won; Legacy Driver Context=Solution sold matches your needs; Legacy Ingredients=[FORECAST_CATEGORY ,OPPORTUNITY_ID]; Operation=Count; Signal=No Signal; Resolved Current Fields=Source_Forecast_Category__c;Source_Opportunity_ID__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,"# of Opportunities Won in ""FORECAST_CATEGORY"" for each Account",0.45,TIME_PREDICTABILITY,0.5,TIME,salesforce:Opportunity:Source_Forecast_Category__c;salesforce:Opportunity:Source_Opportunity_ID__c,DIRECT_EXPERIENCE,HIST_SFDC_D1B8D3CADD4A3E56D1AC
005As00000NsovwIAB,# tickets for Others products,True,MEAN,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=# tickets for Others products; Legacy Feature=Other; Legacy Driver Context=Resolution Time; Legacy Ingredients=['Case Number','Product']; Operation=mean; Signal=No Signal; Resolved Current Fields=Source_Case_Number__c;Source_Product__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,Average of Number of cases for Product - Others,0.45,PRODUCT_FUNCTIONALITY,0.5,PRODUCT_SERVICE,salesforce:Case:Source_Case_Number__c;salesforce:Case:Source_Product__c,DIRECT_EXPERIENCE,HIST_SFDC_D27AA9138A9919C4B55C
005As00000NsovwIAB,max aging-opportunity,True,MAX,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Opportunities.csv; Reporting Label=max aging-opportunity; Legacy Feature=aging_max; Legacy Driver Context=Solution sold matches your needs; Legacy Ingredients=AGE_DAYS; Operation=max; Signal=No Signal; Resolved Current Fields=Source_Age_Days__c; Derived Dependencies=.,0.7,HISTORICAL_RECIPE_PRIOR,Maximum of 'AGE_DAYS' per Account Id,0.45,TIME_DURATION,0.5,TIME,salesforce:Opportunity:Source_Age_Days__c,DIRECT_EXPERIENCE,HIST_SFDC_D43ACC10F0D986C3E54F
005As00000NsovwIAB,support product line cohort,True,COHORT_DIMENSION,0.9,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=support product line cohort; Legacy Feature=pl_ltr; Legacy Driver Context=Effectiveness of resolution provided; Legacy Ingredients=PL; Operation=Cohort; Signal=No Signal; Resolved Current Fields=Product_Line__c; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,Historical operation=Cohort; current ingredients=Product_Line__c,0.45,PRODUCT_FUNCTIONALITY,0.5,PRODUCT_SERVICE,salesforce:Case:Product_Line__c,PROFILE,HIST_SFDC_D5377A1BC9E9F47DE3FE
005As00000NsovwIAB,% cancelled tickets,True,RATE,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=% cancelled tickets; Legacy Feature=Canceled; Legacy Driver Context=Effectiveness of resolution provided; Legacy Ingredients=['State', 'Case Number']; Operation=Percentage; Signal=No Signal; Resolved Current Fields=Source_Case_Number__c;Source_State__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,(# of Case Numbers in the State type - Canceled/ total # of Case Numbers ) for each Account Id,0.45,PROCESS_STEPS,0.5,PROCESS,salesforce:Case:Source_Case_Number__c;salesforce:Case:Source_State__c,DIRECT_EXPERIENCE,HIST_SFDC_DB10CF114484043F9A2B
005As00000NsovwIAB,forecast accuracy,True,RATE,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Opportunities.csv; Reporting Label=forecast accuracy; Legacy Feature=forecast_accuracy; Legacy Driver Context=Sales team; Legacy Ingredients=['FORECAST_CATEGORY','C2_STAGE']; Operation=Percentage; Signal=Signal; Resolved Current Fields=Source_Forecast_Category__c;Source_Stage__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,(Sum of Opportunities won in 'C2_STAGE'/Sum of Opportunities won in 'FORECAST_CATEGORY') for each Account Id,0.75,TIME_PREDICTABILITY,0.65,TIME,salesforce:Opportunity:Source_Forecast_Category__c;salesforce:Opportunity:Source_Stage__c,DIRECT_EXPERIENCE,HIST_SFDC_DD6E2E2027E043946B56
005As00000NsovwIAB,ACV in currency,True,DIRECT,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Accounts.csv; Reporting Label=ACV in currency; Legacy Feature=ACV_IN_CURRENCY; Legacy Driver Context=Final implementation matches scope sold; Legacy Ingredients=ACV_IN_CURRENCY; Operation=Direct from the dataset; Signal=No Signal; Resolved Current Fields=Source_ACV__c; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,ACV_IN_CURRENCY of each Account Id,0.45,VALUE_COMMERCIAL_GROWTH,0.5,VALUE,salesforce:Account:Source_ACV__c,DIRECT_EXPERIENCE,HIST_SFDC_DFB8B46E57DD77BE1E39
005As00000NsovwIAB,ticket resolution rate,True,RATIO,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=ticket resolution rate; Legacy Feature=resolve_rate; Legacy Driver Context=Effectiveness of resolution provided; Legacy Ingredients=('State', 'total_cases'); Operation=Division; Signal=Signal; Resolved Current Fields=Source_Case_Number__c;Source_State__c; Derived Dependencies=HIST_SFDC_95E24F1337EF045B406B.",0.8,HISTORICAL_RECIPE_PRIOR,(Number of cases with State =' Resolved') / (Total number of cases) for each Account,0.75,PROCESS_STEPS,0.65,PROCESS,salesforce:Case:Source_Case_Number__c;salesforce:Case:Source_State__c,DIRECT_EXPERIENCE,HIST_SFDC_DFF3E0F82909502306E3
005As00000NsovwIAB,% resolved tickets,True,RATE,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=% resolved tickets; Legacy Feature=Resolved; Legacy Driver Context=Effectiveness of resolution provided; Legacy Ingredients=['State', 'Case Number']; Operation=Percentage; Signal=No Signal; Resolved Current Fields=Source_Case_Number__c;Source_State__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,(# of Case Numbers in the State type - Resolved/ total # of Case Numbers ) for each Account Id,0.45,PROCESS_STEPS,0.5,PROCESS,salesforce:Case:Source_Case_Number__c;salesforce:Case:Source_State__c,DIRECT_EXPERIENCE,HIST_SFDC_E1089CC6A5878F46CF33
005As00000NsovwIAB,# community users,True,DIRECT,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Accounts.csv; Reporting Label=# community users; Legacy Feature=num_community; Legacy Driver Context=Community; Legacy Ingredients=COMMUNITY_USERS; Operation=Direct from the dataset; Signal=Signal; Resolved Current Fields=Community_Users__c; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,Number of Community Users for each Account ID,0.75,PRODUCT_ADOPTION,0.65,PRODUCT_SERVICE,salesforce:Account:Community_Users__c,DIRECT_EXPERIENCE,HIST_SFDC_E1E7D55D32CE863230C9
005As00000NsovwIAB,ttr by ticket type - documentation,True,MEAN,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=ttr by ticket type - documentation; Legacy Feature=TTRDocumentation; Legacy Driver Context=Resolution Time; Legacy Ingredients=['Root_Cause', 'TTR']; Operation=mean; Signal=No Signal; Resolved Current Fields=Source_Root_Cause__c;Time_to_Resolution_Days__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,Average of TTR in the Root_Cause type - Documentation,0.45,PRODUCT_QUALITY,0.5,PRODUCT_SERVICE,salesforce:Case:Source_Root_Cause__c;salesforce:Case:Time_to_Resolution_Days__c,DIRECT_EXPERIENCE,HIST_SFDC_E27D301C272FB0DFA8BF
005As00000NsovwIAB,# tickets for Write Up,True,MEAN,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=# tickets for Write Up; Legacy Feature=Write Up; Legacy Driver Context=Resolution Time; Legacy Ingredients=['Case Number','Product']; Operation=mean; Signal=No Signal; Resolved Current Fields=Source_Case_Number__c;Source_Product__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,Average of Number of cases for Product - Write Up,0.45,PRODUCT_FUNCTIONALITY,0.5,PRODUCT_SERVICE,salesforce:Case:Source_Case_Number__c;salesforce:Case:Source_Product__c,DIRECT_EXPERIENCE,HIST_SFDC_E415834DE8B56FA2C624
005As00000NsovwIAB,ttr by ticket type - Unknown,True,MEAN,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=ttr by ticket type - Unknown; Legacy Feature=TTRUnknown; Legacy Driver Context=Resolution Time; Legacy Ingredients=['Root_Cause', 'TTR']; Operation=mean; Signal=No Signal; Resolved Current Fields=Source_Root_Cause__c;Time_to_Resolution_Days__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,Average of TTR in the Root_Cause type - Unknown,0.45,PRODUCT_QUALITY,0.5,PRODUCT_SERVICE,salesforce:Case:Source_Root_Cause__c;salesforce:Case:Time_to_Resolution_Days__c,DIRECT_EXPERIENCE,HIST_SFDC_E735574E091865017971
005As00000NsovwIAB,# support tickets in last one month,True,BREADTH,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=# support tickets in last one month; Legacy Feature=total_cases_one_month; Legacy Driver Context=Effectiveness of resolution provided; Legacy Ingredients=Case Number; Operation=nunique; Signal=Signal; Resolved Current Fields=Source_Case_Number__c; Derived Dependencies=.,0.7,HISTORICAL_RECIPE_PRIOR,Total number of Case Number in last one month for each Account Id,0.75,,0.65,,salesforce:Case:Source_Case_Number__c,DIRECT_EXPERIENCE,HIST_SFDC_E7411FC5AD1DAF0BE59C
005As00000NsovwIAB,ACV,True,DIRECT,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Accounts.csv; Reporting Label=ACV; Legacy Feature=ACV; Legacy Driver Context=Final implementation matches scope sold; Legacy Ingredients=ACV; Operation=Direct from the dataset; Signal=No Signal; Resolved Current Fields=Source_ACV__c; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,ACV of each Account Id,0.45,VALUE_COMMERCIAL_GROWTH,0.5,VALUE,salesforce:Account:Source_ACV__c,DIRECT_EXPERIENCE,HIST_SFDC_E7ED85773A3E29BD1428
005As00000NsovwIAB,Severity:% Major tickets,True,RATE,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=Severity:% Major tickets; Legacy Feature=Major (P2); Legacy Driver Context=Resolution Time; Legacy Ingredients=['Severity', 'Case Number']; Operation=Percentage; Signal=No Signal; Resolved Current Fields=Source_Case_Number__c;Source_Severity__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,(# of Case Numbers in the Severity type - Major (P2) / total # of Case Numbers ) for each Account Id,0.45,PRODUCT_QUALITY,0.5,PRODUCT_SERVICE,salesforce:Case:Source_Case_Number__c;salesforce:Case:Source_Severity__c,DIRECT_EXPERIENCE,HIST_SFDC_E92F78D4FA811DA07BDB
